,type,game_id,home_team,away_team_x,week,season_x,state_of_game,game_url,home_score,away_score,date,season_y,neutral,playoff,away_team_y,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
586,reg,2011122500,GB,CHI,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122500/2011122500_gtd.json,35.0,21.0,2011-12-25,2011,0,,CHI,1750.613,1496.819,0.8623712215824383,0.1376287784175617,1757.124,1490.309,35,21
587,reg,2011122600,NO,ATL,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122600/2011122600_gtd.json,45.0,16.0,2011-12-26,2011,0,,ATL,1662.604,1611.79,0.6607591277418235,0.3392408722581764,1684.526,1589.868,45,16
588,reg,2012010100,MIA,NYJ,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010100/2012010100_gtd.json,19.0,17.0,2012-01-01,2011,0,,NYJ,1485.145,1525.298,0.5356968714428274,0.4643031285571726,1495.233,1515.21,19,17
589,reg,2012010101,NE,BUF,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010101/2012010101_gtd.json,49.0,21.0,2012-01-01,2011,0,,BUF,1737.457,1415.011,0.9029392723981728,0.0970607276018271,1743.015,1409.454,49,21
590,reg,2012010112,LAR,SF,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010112/2012010112_gtd.json,27.0,34.0,2012-01-01,2011,0,,SF,1282.507,1625.673,0.1678066736625192,0.8321933263374808,1276.312,1631.868,27,34
591,reg,2012010111,NO,CAR,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010111/2012010111_gtd.json,45.0,17.0,2012-01-01,2011,0,,CAR,1684.526,1467.958,0.8349103506236816,0.1650896493763184,1694.383,1458.102,45,17
592,reg,2012010109,MIN,CHI,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010109/2012010109_gtd.json,13.0,17.0,2012-01-01,2011,0,,CHI,1393.459,1490.309,0.4542921321422841,0.5457078678577159,1379.045,1504.723,13,17
593,reg,2012010108,GB,DET,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010108/2012010108_gtd.json,45.0,41.0,2012-01-01,2011,0,,DET,1757.124,1549.811,0.8274354367606578,0.1725645632393422,1762.067,1544.868,45,41
594,reg,2012010107,PHI,WSH,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010107/2012010107_gtd.json,34.0,10.0,2012-01-01,2011,0,,WSH,1578.701,1388.679,0.8127569551978117,0.1872430448021883,1589.503,1377.877,34,10
595,reg,2012010105,JAX,IND,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010105/2012010105_gtd.json,19.0,13.0,2012-01-01,2011,0,,IND,1386.755,1373.803,0.6103367103985963,0.3896632896014037,1401.401,1359.157,19,13
596,reg,2012010104,HOU,TEN,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010104/2012010104_gtd.json,22.0,23.0,2012-01-01,2011,0,,TEN,1565.452,1478.63,0.7055685420772198,0.2944314579227802,1554.946,1489.136,22,23
597,reg,2012010110,ATL,TB,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010110/2012010110_gtd.json,45.0,24.0,2012-01-01,2011,0,,TB,1589.868,1330.176,0.8663514885783752,0.1336485114216248,1597.067,1322.976,45,24
598,reg,2012010114,OAK,LAC,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010114/2012010114_gtd.json,26.0,38.0,2012-01-01,2011,0,,LAC,1494.301,1530.144,0.5418620685634772,0.4581379314365228,1466.131,1558.315,26,38
599,reg,2012010113,DEN,KC,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010113/2012010113_gtd.json,3.0,7.0,2012-01-01,2011,0,,KC,1444.003,1447.988,0.5869159579735185,0.4130840420264815,1424.572,1467.419,3,7
600,reg,2012010103,CLE,PIT,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010103/2012010103_gtd.json,9.0,13.0,2012-01-01,2011,0,,PIT,1371.366,1648.6,0.2276344120083745,0.7723655879916255,1364.683,1655.282,9,13
601,reg,2012010102,CIN,BAL,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010102/2012010102_gtd.json,16.0,24.0,2012-01-01,2011,0,,BAL,1532.991,1629.706,0.4544847960219489,0.5455152039780511,1513.302,1649.394,16,24
602,reg,2012010115,ARI,SEA,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010115/2012010115_gtd.json,23.0,20.0,2012-01-01,2011,0,,SEA,1433.709,1505.133,0.4907561742267736,0.5092438257732264,1447.87,1490.973,23,20
603,reg,2012010106,NYG,DAL,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010106/2012010106_gtd.json,31.0,14.0,2012-01-01,2011,0,,DAL,1514.269,1493.91,0.6204281512094,0.3795718487906,1535.392,1472.787,31,14
604,reg,2010090900,NO,MIN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090900/2010090900_gtd.json,14.0,9.0,2010-09-09,2010,0,,MIN,1635.077,1584.199,0.6608417051576843,0.3391582948423157,1646.623,1572.653,14,9
605,reg,2010091200,TB,CLE,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091200/2010091200_gtd.json,17.0,14.0,2010-09-12,2010,0,,CLE,1428.762,1436.429,0.5817679604593616,0.4182320395406383,1440.063,1425.127,17,14
606,reg,2010091209,PIT,ATL,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091209/2010091209_gtd.json,15.0,9.0,2010-09-12,2010,0,,ATL,1562.39,1538.437,0.6252880039244317,0.3747119960755682,1576.407,1524.421,15,9
607,reg,2010091207,CHI,DET,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091207/2010091207_gtd.json,19.0,14.0,2010-09-12,2010,0,,DET,1476.273,1310.527,0.7905561084228526,0.2094438915771473,1483.066,1303.734,19,14
608,reg,2010091206,NYG,CAR,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091206/2010091206_gtd.json,31.0,18.0,2010-09-12,2010,0,,CAR,1499.755,1565.042,0.499586973892889,0.500413026107111,1526.171,1538.626,31,18
609,reg,2010091205,TEN,OAK,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091205/2010091205_gtd.json,38.0,13.0,2010-09-12,2010,0,,OAK,1535.313,1383.262,0.7772039451000612,0.2227960548999388,1548.527,1370.048,38,13
610,reg,2010091204,JAX,DEN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091204/2010091204_gtd.json,24.0,17.0,2010-09-12,2010,0,,DEN,1441.55,1467.711,0.5556621467635778,0.4443378532364221,1459.709,1449.552,24,17
611,reg,2010091201,BUF,MIA,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091201/2010091201_gtd.json,10.0,15.0,2010-09-12,2010,0,,MIA,1476.435,1482.581,0.5838967779371752,0.4161032220628248,1454.936,1504.08,10,15
612,reg,2010091202,NE,CIN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091202/2010091202_gtd.json,38.0,24.0,2010-09-12,2010,0,,CIN,1566.741,1499.37,0.6817853524295905,0.3182146475704095,1582.998,1483.113,38,24
613,reg,2010091203,HOU,IND,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091203/2010091203_gtd.json,34.0,24.0,2010-09-12,2010,0,,IND,1546.211,1608.682,0.5036394592844978,0.4963605407155022,1569.988,1584.905,34,24
614,reg,2010091210,PHI,GB,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091210/2010091210_gtd.json,20.0,27.0,2010-09-12,2010,0,,GB,1577.744,1571.948,0.6004965596635709,0.3995034403364291,1551.939,1597.752,20,27
615,reg,2010091208,LAR,ARI,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091208/2010091208_gtd.json,13.0,17.0,2010-09-12,2010,0,,ARI,1316.472,1533.868,0.2937455027695524,0.7062544972304476,1307.629,1542.711,13,17
616,reg,2010091211,SEA,SF,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091211/2010091211_gtd.json,31.0,6.0,2010-09-12,2010,0,,SF,1401.591,1498.466,0.4542564551463171,0.5457435448536829,1437.675,1462.382,31,6
617,reg,2010091212,WSH,DAL,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091212/2010091212_gtd.json,13.0,7.0,2010-09-12,2010,0,,DAL,1430.5,1592.462,0.3639737377201078,0.6360262622798922,1456.394,1566.568,13,7
618,reg,2010091300,NYJ,BAL,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091300/2010091300_gtd.json,9.0,10.0,2010-09-13,2010,0,,BAL,1586.636,1580.034,0.6016091071434102,0.3983908928565898,1578.015,1588.655,9,10
619,reg,2010091301,KC,LAC,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091301/2010091301_gtd.json,21.0,14.0,2010-09-13,2010,0,,LAC,1400.114,1614.113,0.2978186017150048,0.7021813982849952,1431.439,1582.788,21,14
620,reg,2010091901,GB,BUF,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091901/2010091901_gtd.json,34.0,7.0,2010-09-19,2010,0,,BUF,1597.752,1454.936,0.7678632570385286,0.2321367429614713,1611.887,1440.801,34,7
621,reg,2010091912,CIN,BAL,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091912/2010091912_gtd.json,15.0,10.0,2010-09-19,2010,0,,BAL,1483.113,1588.655,0.4419187518125124,0.5580812481874876,1503.487,1568.281,15,10
622,reg,2010091908,CAR,TB,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091908/2010091908_gtd.json,7.0,20.0,2010-09-19,2010,0,,TB,1538.626,1440.063,0.7194114960553095,0.2805885039446905,1497.605,1481.084,7,20
623,reg,2010091907,ATL,ARI,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091907/2010091907_gtd.json,41.0,7.0,2010-09-19,2010,0,,ARI,1524.421,1542.711,0.5668189999929264,0.4331810000070736,1554.582,1512.549,41,7
624,reg,2010091906,DET,PHI,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091906/2010091906_gtd.json,32.0,35.0,2010-09-19,2010,0,,PHI,1303.734,1551.939,0.2583403095151155,0.7416596904848844,1297.121,1558.551,32,35
625,reg,2010091905,DAL,CHI,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091905/2010091905_gtd.json,20.0,27.0,2010-09-19,2010,0,,CHI,1566.568,1483.066,0.7015827603787403,0.2984172396212596,1535.278,1514.356,20,27
626,reg,2010091904,TEN,PIT,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091904/2010091904_gtd.json,11.0,19.0,2010-09-19,2010,0,,PIT,1548.527,1576.407,0.5532176389642532,0.4467823610357467,1523.799,1601.135,11,19
627,reg,2010091902,MIN,MIA,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091902/2010091902_gtd.json,10.0,14.0,2010-09-19,2010,0,,MIA,1572.653,1504.08,0.6832846241382218,0.3167153758617782,1549.238,1527.496,10,14
628,reg,2010091903,CLE,KC,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091903/2010091903_gtd.json,14.0,16.0,2010-09-19,2010,0,,KC,1425.127,1431.439,0.5836645920982997,0.4163354079017003,1411.951,1444.615,14,16
629,reg,2010091910,OAK,LAR,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091910/2010091910_gtd.json,16.0,14.0,2010-09-19,2010,0,,LAR,1370.048,1307.629,0.6755690668222568,0.3244309331777432,1376.786,1300.891,16,14
630,reg,2010091909,DEN,SEA,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091909/2010091909_gtd.json,31.0,14.0,2010-09-19,2010,0,,SEA,1449.552,1437.675,0.608863996480668,0.391136003519332,1471.4,1415.828,31,14
631,reg,2010091911,NYJ,NE,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091911/2010091911_gtd.json,28.0,14.0,2010-09-19,2010,0,,NE,1578.015,1582.998,0.5855224280817173,0.4144775719182827,1599.867,1561.145,28,14
632,reg,2010091913,LAC,JAX,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091913/2010091913_gtd.json,38.0,13.0,2010-09-19,2010,0,,JAX,1582.788,1459.709,0.7469988769869497,0.2530011230130503,1597.976,1444.521,38,13
633,reg,2010091900,WSH,HOU,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091900/2010091900_gtd.json,27.0,30.0,2010-09-19,2010,0,,HOU,1456.394,1569.988,0.4305200817226418,0.5694799182773582,1444.715,1581.667,27,30
634,reg,2010091914,IND,NYG,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010091914/2010091914_gtd.json,38.0,14.0,2010-09-19,2010,0,,NYG,1584.905,1526.171,0.6709025879386807,0.3290974120613192,1604.963,1506.112,38,14
635,reg,2010092000,SF,NO,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092000/2010092000_gtd.json,22.0,25.0,2010-09-20,2010,0,,NO,1462.382,1646.623,0.3348329697541107,0.6651670302458893,1453.576,1655.429,22,25
636,reg,2010092600,NYG,TEN,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092600/2010092600_gtd.json,10.0,29.0,2010-09-26,2010,0,,TEN,1506.112,1523.799,0.5676710903581431,0.4323289096418569,1471.353,1558.558,10,29
637,reg,2010092601,CAR,CIN,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092601/2010092601_gtd.json,7.0,20.0,2010-09-26,2010,0,,CIN,1497.605,1503.487,0.5842659606270693,0.4157340393729307,1465.915,1535.177,7,20
638,reg,2010092602,TB,PIT,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092602/2010092602_gtd.json,13.0,38.0,2010-09-26,2010,0,,PIT,1481.084,1601.135,0.4214316633667938,0.5785683366332062,1454.293,1627.926,13,38
639,reg,2010092603,NE,BUF,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092603/2010092603_gtd.json,38.0,30.0,2010-09-26,2010,0,,BUF,1561.145,1440.801,0.7440118539824442,0.2559881460175558,1571.521,1430.426,38,30
640,reg,2010092608,HOU,DAL,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092608/2010092608_gtd.json,13.0,27.0,2010-09-26,2010,0,,DAL,1581.667,1535.278,0.6550261694023087,0.3449738305976912,1544.298,1572.647,13,27
641,reg,2010092605,MIN,DET,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092605/2010092605_gtd.json,24.0,10.0,2010-09-26,2010,0,,DET,1549.238,1297.121,0.8612214520648742,0.1387785479351257,1555.807,1290.552,24,10
642,reg,2010092606,NO,ATL,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092606/2010092606_gtd.json,24.0,27.0,2010-09-26,2010,0,,ATL,1655.429,1554.582,0.722057812464628,0.277942187535372,1633.777,1576.234,24,27
643,reg,2010092609,KC,SF,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092609/2010092609_gtd.json,31.0,10.0,2010-09-26,2010,0,,SF,1444.615,1453.576,0.5799544516735462,0.4200455483264538,1469.937,1428.253,31,10
644,reg,2010092604,BAL,CLE,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092604/2010092604_gtd.json,24.0,17.0,2010-09-26,2010,0,,CLE,1568.281,1411.951,0.7814400173321063,0.2185599826678936,1576.539,1403.692,24,17
645,reg,2010092607,LAR,WSH,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092607/2010092607_gtd.json,30.0,16.0,2010-09-26,2010,0,,WSH,1300.891,1444.715,0.3884701540438345,0.6115298459561656,1335.243,1410.363,30,16
646,reg,2010092610,JAX,PHI,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092610/2010092610_gtd.json,3.0,28.0,2010-09-26,2010,0,,PHI,1444.521,1558.551,0.429904850935291,0.570095149064709,1417.119,1585.954,3,28
647,reg,2010092611,DEN,IND,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092611/2010092611_gtd.json,13.0,27.0,2010-09-26,2010,0,,IND,1471.4,1604.963,0.4025911102415017,0.5974088897584983,1450.254,1626.109,13,27
648,reg,2010092612,ARI,OAK,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092612/2010092612_gtd.json,24.0,23.0,2010-09-26,2010,0,,OAK,1512.549,1376.786,0.7605477233150906,0.2394522766849094,1515.591,1373.744,24,23
649,reg,2010092613,SEA,LAC,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092613/2010092613_gtd.json,27.0,20.0,2010-09-26,2010,0,,LAC,1415.828,1597.976,0.3375216780602492,0.6624783219397508,1444.929,1568.875,27,20
650,reg,2010092614,MIA,NYJ,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092614/2010092614_gtd.json,23.0,31.0,2010-09-26,2010,0,,NYJ,1527.496,1599.867,0.489393869507539,0.510606130492461,1506.062,1621.302,23,31
651,reg,2010092700,CHI,GB,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010092700/2010092700_gtd.json,20.0,17.0,2010-09-27,2010,0,,GB,1514.356,1611.887,0.4533204597281207,0.5466795402718794,1529.741,1596.503,20,17
652,reg,2010100300,BUF,NYJ,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100300/2010100300_gtd.json,14.0,38.0,2010-10-03,2010,0,,NYJ,1430.426,1621.302,0.3263807264229097,0.6736192735770903,1410.551,1641.176,14,38
653,reg,2010100301,CLE,CIN,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100301/2010100301_gtd.json,23.0,20.0,2010-10-03,2010,0,,CIN,1403.692,1535.177,0.4054714137405328,0.5945285862594671,1420.69,1518.18,23,20
654,reg,2010100302,PIT,BAL,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100302/2010100302_gtd.json,14.0,17.0,2010-10-03,2010,0,,BAL,1627.926,1576.539,0.6614981049463509,0.3385018950536491,1608.561,1595.904,14,17
655,reg,2010100303,TEN,DEN,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100303/2010100303_gtd.json,20.0,26.0,2010-10-03,2010,0,,DEN,1558.558,1450.254,0.730589994747746,0.269410005252254,1527.694,1481.119,20,26
656,reg,2010100304,GB,DET,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100304/2010100304_gtd.json,28.0,26.0,2010-10-03,2010,0,,DET,1596.503,1290.552,0.8942933082677076,0.1057066917322924,1598.49,1288.565,28,26
657,reg,2010100305,ATL,SF,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100305/2010100305_gtd.json,16.0,14.0,2010-10-03,2010,0,,SF,1576.234,1428.253,0.7731207291079191,0.2268792708920809,1580.779,1423.708,16,14
658,reg,2010100306,NO,CAR,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100306/2010100306_gtd.json,16.0,14.0,2010-10-03,2010,0,,CAR,1633.777,1465.915,0.7925658123408366,0.2074341876591634,1637.898,1461.794,16,14
659,reg,2010100307,LAR,SEA,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100307/2010100307_gtd.json,20.0,3.0,2010-10-03,2010,0,,SEA,1335.243,1444.929,0.4360439471093052,0.5639560528906948,1368.52,1411.653,20,3
660,reg,2010100308,JAX,IND,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100308/2010100308_gtd.json,31.0,28.0,2010-10-03,2010,0,,IND,1417.119,1626.109,0.3038834065552815,0.6961165934447184,1437.771,1605.457,31,28
661,reg,2010100309,OAK,HOU,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100309/2010100309_gtd.json,24.0,31.0,2010-10-03,2010,0,,HOU,1373.744,1544.298,0.352602831566628,0.6473971684333719,1359.751,1558.291,24,31
662,reg,2010100310,PHI,WSH,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100310/2010100310_gtd.json,12.0,17.0,2010-10-03,2010,0,,WSH,1585.954,1410.363,0.7997853159138151,0.2002146840861849,1553.775,1442.543,12,17
663,reg,2010100311,LAC,ARI,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100311/2010100311_gtd.json,41.0,10.0,2010-10-03,2010,0,,ARI,1568.875,1515.591,0.6639389667918438,0.3360610332081561,1590.98,1493.485,41,10
664,reg,2010100312,NYG,CHI,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100312/2010100312_gtd.json,17.0,3.0,2010-10-03,2010,0,,CHI,1471.353,1529.741,0.5095142843161942,0.4904857156838058,1497.839,1503.255,17,3
665,reg,2010100400,MIA,NE,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010100400/2010100400_gtd.json,14.0,41.0,2010-10-04,2010,0,,NE,1506.062,1571.521,0.4993394462857413,0.5006605537142588,1472.791,1604.792,14,41
666,reg,2010101000,BUF,JAX,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101000/2010101000_gtd.json,26.0,36.0,2010-10-10,2010,0,,JAX,1410.551,1437.771,0.5541565043940151,0.4458434956059849,1383.511,1464.811,26,36
667,reg,2010101001,BAL,DEN,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101001/2010101001_gtd.json,31.0,17.0,2010-10-10,2010,0,,DEN,1595.904,1481.119,0.7378697212744056,0.2621302787255943,1609.029,1467.994,31,17
668,reg,2010101002,IND,KC,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101002/2010101002_gtd.json,19.0,9.0,2010-10-10,2010,0,,KC,1605.457,1469.937,0.7602928844554854,0.2397071155445146,1615.992,1459.402,19,9
669,reg,2010101003,WSH,GB,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101003/2010101003_gtd.json,16.0,13.0,2010-10-10,2010,0,,GB,1442.543,1598.49,0.372026468157034,0.627973531842966,1460.705,1580.328,16,13
670,reg,2010101004,DET,LAR,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101004/2010101004_gtd.json,44.0,6.0,2010-10-10,2010,0,,LAR,1288.565,1368.52,0.4784913069556138,0.5215086930443862,1327.038,1330.047,44,6
671,reg,2010101005,CAR,CHI,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101005/2010101005_gtd.json,6.0,23.0,2010-10-10,2010,0,,CHI,1461.794,1503.255,0.5338236080184952,0.4661763919815048,1430.601,1534.448,6,23
672,reg,2010101006,CIN,TB,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101006/2010101006_gtd.json,21.0,24.0,2010-10-10,2010,0,,TB,1518.18,1454.293,0.6774184517883189,0.322581548211681,1498.229,1474.244,21,24
673,reg,2010101008,HOU,NYG,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101008/2010101008_gtd.json,10.0,34.0,2010-10-10,2010,0,,NYG,1558.291,1497.839,0.6730824341266662,0.3269175658733337,1512.339,1543.79,10,34
674,reg,2010101007,CLE,ATL,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101007/2010101007_gtd.json,10.0,20.0,2010-10-10,2010,0,,ATL,1420.69,1580.779,0.3664733449320649,0.633526655067935,1403.843,1597.626,10,20
675,reg,2010101009,ARI,NO,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101009/2010101009_gtd.json,30.0,20.0,2010-10-10,2010,0,,NO,1493.485,1637.898,0.3876649949633402,0.6123350050366598,1523.951,1607.432,30,20
676,reg,2010101010,DAL,TEN,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101010/2010101010_gtd.json,27.0,34.0,2010-10-10,2010,0,,TEN,1572.647,1527.694,0.6531558776260807,0.3468441223739192,1544.054,1556.287,27,34
677,reg,2010101011,OAK,LAC,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101011/2010101011_gtd.json,35.0,27.0,2010-10-10,2010,0,,LAC,1359.751,1590.98,0.2775010913372883,0.7224989086627116,1394.096,1556.635,35,27
678,reg,2010101012,SF,PHI,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101012/2010101012_gtd.json,24.0,27.0,2010-10-10,2010,0,,PHI,1423.708,1553.775,0.4074406495780951,0.5925593504219049,1412.736,1564.747,24,27
679,reg,2010101100,NYJ,MIN,5,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101100/2010101100_gtd.json,29.0,20.0,2010-10-11,2010,0,,MIN,1641.176,1555.807,0.7038279798087729,0.2961720201912271,1653.943,1543.04,29,20
680,reg,2010101700,GB,MIA,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101700/2010101700_gtd.json,20.0,23.0,2010-10-17,2010,0,,MIA,1580.328,1472.791,0.729720073021707,0.2702799269782929,1558.374,1494.745,20,23
681,reg,2010101701,LAR,LAC,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101701/2010101701_gtd.json,20.0,17.0,2010-10-17,2010,0,,LAC,1330.047,1556.635,0.2828891512874361,0.7171108487125639,1351.505,1535.177,20,17
682,reg,2010101702,NE,BAL,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101702/2010101702_gtd.json,23.0,20.0,2010-10-17,2010,0,,BAL,1604.792,1609.029,0.5865642151395297,0.4134357848604703,1615.947,1597.874,23,20
683,reg,2010101703,PIT,CLE,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101703/2010101703_gtd.json,28.0,10.0,2010-10-17,2010,0,,CLE,1608.561,1403.843,0.8252920520584275,0.1747079479415725,1617.725,1394.678,28,10
684,reg,2010101704,HOU,KC,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101704/2010101704_gtd.json,35.0,31.0,2010-10-17,2010,0,,KC,1512.339,1459.402,0.6634931323820076,0.3365068676179924,1522.62,1449.121,35,31
685,reg,2010101705,NYG,DET,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101705/2010101705_gtd.json,28.0,20.0,2010-10-17,2010,0,,DET,1543.79,1327.038,0.8350562922355885,0.1649437077644114,1550.216,1320.612,28,20
686,reg,2010101706,PHI,ATL,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101706/2010101706_gtd.json,31.0,17.0,2010-10-17,2010,0,,ATL,1564.747,1597.626,0.5460945813858111,0.4539054186141888,1588.977,1573.396,31,17
687,reg,2010101708,TB,NO,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101708/2010101708_gtd.json,6.0,31.0,2010-10-17,2010,0,,NO,1474.244,1607.432,0.4031104050591657,0.5968895949408344,1448.766,1632.91,6,31
688,reg,2010101707,CHI,SEA,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101707/2010101707_gtd.json,20.0,23.0,2010-10-17,2010,0,,SEA,1534.448,1411.653,0.7466897821554601,0.2533102178445399,1511.813,1434.287,20,23
689,reg,2010101709,DEN,NYJ,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101709/2010101709_gtd.json,20.0,24.0,2010-10-17,2010,0,,NYJ,1467.994,1653.943,0.3326467475078168,0.6673532524921831,1457.844,1664.092,20,24
690,reg,2010101710,SF,OAK,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101710/2010101710_gtd.json,17.0,9.0,2010-10-17,2010,0,,OAK,1412.736,1394.096,0.6180950618924945,0.3819049381075055,1428.904,1377.928,17,9
691,reg,2010101711,MIN,DAL,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101711/2010101711_gtd.json,24.0,21.0,2010-10-17,2010,0,,DAL,1543.04,1544.054,0.5910561170314329,0.4089438829685671,1554.058,1533.036,24,21
692,reg,2010101712,WSH,IND,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101712/2010101712_gtd.json,24.0,27.0,2010-10-17,2010,0,,IND,1460.705,1615.992,0.372914493778794,0.627085506221206,1450.773,1625.924,24,27
693,reg,2010101800,JAX,TEN,6,2010,POST,http://www.nfl.com/liveupdate/game-center/2010101800/2010101800_gtd.json,3.0,30.0,2010-10-18,2010,0,,TEN,1464.811,1556.287,0.4619715558162144,0.5380284441837856,1434.39,1586.708,3,30
